type,cycle,value
F01,11,1.168864059
F01,11,1.169196447
F01,11,1.169772975
F01,11,1.18153979
F01,11,1.186121623
F01,11,1.185084407
F01,11,1.182926432
F01,11,1.191341909
F01,11,1.196359634
F01,11,1.20173289
F01,11,1.203518422
F01,11,1.204945119
F01,11,1.206056595
F01,11,1.207531357
F01,11,1.207712173
F01,11,1.209475962
F01,11,1.21279335
F01,11,1.216174062
F01,11,1.218265533
F01,11,1.219335302
F01,11,1.218684514
F01,11,1.219485219
F01,11,1.218583934
F01,11,1.215413539
F01,11,1.213124084
F01,11,1.218053818
F01,11,1.228370667
F01,11,1.230360031
F01,11,1.226949946
F01,11,1.219647471
F01,11,1.214730199
F01,11,1.22080218
F01,11,1.242198054
F01,11,1.248610051
F01,11,1.228151067
F01,11,1.204549408
F01,11,1.198846817
F01,11,1.208877691
F01,11,1.220856349
F01,11,1.228285599
F01,11,1.236006927
F01,11,1.234444173
F01,11,1.229763412
F01,11,1.223300298
F01,11,1.221966298
F01,11,1.217685827
F01,11,1.218257777
F01,11,1.212689718
F01,11,1.208318202
F01,11,1.207222112
F01,11,1.205190913
F01,11,1.202222951
F01,11,1.19891332
F01,11,1.197602463
F01,11,1.196636327
F01,11,1.199531682
F01,11,1.199899546
F01,11,1.199567286
F01,11,1.200576655
F01,11,1.201331075
F01,11,1.202320353
F01,11,1.203114955
F01,11,1.203294245
F01,11,1.204345322
F01,11,1.204441198
F01,11,1.203190613
F01,11,1.204567973
F01,11,1.204648336
F01,11,1.207463328
F01,11,1.21013298
F01,11,1.21274236
F01,11,1.214249547
F01,11,1.217845027
F01,11,1.219220861
F01,11,1.221350988
F01,11,1.224094899
F01,11,1.226959229
F01,11,1.22836291
F01,11,1.228849792
F01,11,1.224776586
F01,11,1.222256851
F01,11,1.223372904
F01,11,1.226078161
F01,11,1.228398387
F01,12,1.228291829
F01,12,1.230121994
F01,12,1.228276316
F01,12,1.227191162
F01,12,1.226262156
F01,12,1.22437617
F01,12,1.224940364
F01,12,1.225283559
F01,12,1.225124359
F01,12,1.22591273
F01,12,1.228001149
F01,12,1.228821945
F01,12,1.23192749
F01,12,1.234254074
F01,12,1.236481603
F01,12,1.239410909
F01,12,1.239631907
F01,12,1.239475759
F01,12,1.238282394
F01,12,1.236388779
F01,12,1.234532293
F01,12,1.232960129
F01,12,1.231811651
F01,12,1.231555049
F01,12,1.230658468
F01,12,1.232309341
F01,12,1.235816828
F01,12,1.238883718
F01,12,1.240462112
F01,12,1.241893514
F01,12,1.242964808
F01,12,1.243524297
F01,12,1.243389893
F01,12,1.243345006
F01,12,1.241496277
F01,12,1.241034063
F01,12,1.241975403
F01,12,1.241205597
F01,12,1.242553584
F01,12,1.245771917
F01,12,1.246260452
F01,12,1.246010081
F01,12,1.24760526
F01,12,1.253725306
F01,12,1.248815664
F01,12,1.240077209
F01,12,1.24071401
F01,12,1.239129512
F01,12,1.23830719
F01,12,1.239135742
F01,12,1.237928391
F01,12,1.238288625
F01,12,1.245190684
F01,12,1.243106969
F01,12,1.239318085
F01,12,1.241674042
F01,12,1.240403366
F01,12,1.236195628
F01,12,1.238658142
F01,12,1.23837827
F01,12,1.236262004
F01,12,1.239972051
F01,12,1.24139417
F01,12,1.241383362
F01,12,1.237090556
F01,12,1.237625504
F01,12,1.236169306
F01,12,1.234019089
F01,12,1.23298645
F01,12,1.231443659
F01,12,1.229975128
F01,12,1.228896205
F01,12,1.22811559
F01,12,1.229369227
F01,12,1.230715688
F01,12,1.232481003
F01,12,1.230389404
F01,12,1.228443273
F01,12,1.232858149
F01,12,1.230873362
F01,12,1.227141698
F01,12,1.226172384
F01,12,1.226577504
F01,12,1.231273651
F01,12,1.232119242
F01,12,1.221677144
F01,12,1.21532224
F01,12,1.217412186
F01,12,1.224529266
F01,12,1.223541387
F01,12,1.227291616
F01,12,1.22800738
F01,12,1.225719452
F01,12,1.22652181
F01,12,1.228152593
F01,12,1.228689067
F01,12,1.228713735
F01,12,1.225568008
F01,12,1.225900396
F01,12,1.222780863
F01,12,1.217140198
F01,12,1.222258377
F01,12,1.226279068
F01,12,1.224980672
F01,12,1.217914581
F01,12,1.215283585
F01,12,1.211559804
F01,12,1.210681661
F01,12,1.210202535
F01,12,1.210227203
F01,12,1.209112676
F01,12,1.208704631
F01,12,1.209710948
F01,12,1.207678223
F01,12,1.208777237
F01,12,1.209547043
F01,12,1.208777237
F01,12,1.2060009
F01,12,1.20609525
F01,12,1.203543091
F01,12,1.202612559
F01,12,1.202337392
F01,12,1.203009796
F01,13,1.204954402
F01,13,1.204187648
F01,13,1.205965424
F01,13,1.208002853
F01,13,1.207463328
F01,13,1.204311371
F01,13,1.201748403
F01,13,1.202386856
F01,13,1.204303614
F01,13,1.203696187
F01,13,1.202638753
F01,13,1.202409999
F01,13,1.202992757
F01,13,1.204498418
F01,13,1.203952789
F01,13,1.203165944
F01,13,1.202519735
F01,13,1.203493627
F01,13,1.206500244
F01,13,1.21029218
F01,13,1.211470032
F01,13,1.210593669
F01,13,1.207939402
F01,13,1.205088933
F01,13,1.204159927
F01,13,1.203172048
F01,13,1.20316747
F01,13,1.204110463
F01,13,1.201881282
F01,13,1.201989492
F01,13,1.199248759
F01,13,1.192886225
F01,13,1.191564433
F01,13,1.19909579
F01,13,1.198673757
F01,13,1.19506429
F01,13,1.194268163
F01,13,1.192062251
F01,13,1.185795466
F01,13,1.187633514
F01,13,1.203155136
F01,13,1.213994471
F01,13,1.215512466
F01,13,1.202049764
F01,13,1.193241755
F01,13,1.204520035
F01,13,1.21477356
F01,13,1.216412099
F01,13,1.20366834
F01,13,1.186835861
F01,13,1.18077151
F01,13,1.177797318
F01,13,1.17374115
F01,13,1.171192042
F01,13,1.170590719
F01,13,1.182918676
F01,13,1.204954402
F01,13,1.221794637
F01,13,1.212355804
F01,13,1.196939341
F01,13,1.198149745
F01,13,1.197638067
F01,13,1.19366684
F01,13,1.193911107
F01,13,1.190210342
F01,13,1.18978831
F01,13,1.188319778
F01,13,1.19005572
F01,13,1.19341952
F01,13,1.194132106
F01,13,1.197811127
F01,13,1.200468445
F01,13,1.199636841
F01,13,1.2003479
F01,13,1.199599711
F01,13,1.198509852
F01,13,1.19813118
F01,13,1.199140549
F01,13,1.200977071
F01,13,1.202663549
F01,13,1.207177353
F01,13,1.212307866
F01,13,1.212796402
F01,13,1.211715825
F01,13,1.209805298
F01,13,1.209800593
F01,13,1.208882395
F01,13,1.20741539
F01,13,1.211038844
F01,13,1.209743373
F01,13,1.211585999
F01,13,1.212587738
F01,13,1.208370717
F01,13,1.207670466
F01,13,1.209992218
F01,13,1.208947245
F01,13,1.20927035
F01,13,1.20863355
F01,13,1.206780116
F01,13,1.209089533
F01,13,1.208882395
F01,13,1.207599386
F01,13,1.20832901
F01,13,1.208177439
F01,13,1.209236399
F01,13,1.210629145
F01,13,1.211023331
F01,13,1.212681961
F01,13,1.214931234
F01,13,1.214741007
F01,13,1.214045461
F01,13,1.211287689
F01,13,1.210779063
F01,13,1.211408234
F01,13,1.211001714
F01,13,1.212521235
F01,13,1.213002014
F01,13,1.213168971
F01,13,1.211871974
F01,13,1.210619863
F01,13,1.21162618
F01,13,1.212326431
F01,13,1.211330922
F01,14,1.197387568
F01,14,1.197696813
F01,14,1.19809405
F01,14,1.197092311
F01,14,1.196778615
F01,14,1.19737676
F01,14,1.195804723
F01,14,1.194535573
F01,14,1.193400955
F01,14,1.19102033
F01,14,1.190193303
F01,14,1.188942719
F01,14,1.186566798
F01,14,1.186362839
F01,14,1.186325709
F01,14,1.185633214
F01,14,1.186944071
F01,14,1.18670756
F01,14,1.186497243
F01,14,1.187715403
F01,14,1.189916611
F01,14,1.193867747
F01,14,1.201151657
F01,14,1.204334513
F01,14,1.206217321
F01,14,1.207276281
F01,14,1.208591715
F01,14,1.209202321
F01,14,1.208288829
F01,14,1.206673431
F01,14,1.203858439
F01,14,1.201216634
F01,14,1.200647736
F01,14,1.200769933
F01,14,1.206299337
F01,14,1.208834457
F01,14,1.207651901
F01,14,1.203318914
F01,14,1.200052643
F01,14,1.201201121
F01,14,1.210947545
F01,14,1.208506775
F01,14,1.206585312
F01,14,1.208259455
F01,14,1.206518809
F01,14,1.206303914
F01,14,1.205659358
F01,14,1.206319427
F01,14,1.204966863
F01,14,1.202298737
F01,14,1.200983175
F01,14,1.200745138
F01,14,1.199015427
F01,14,1.19752833
F01,14,1.196733729
F01,14,1.198597972
F01,14,1.198508326
F01,14,1.198471196
F01,14,1.198792775
F01,14,1.198904037
F01,14,1.200525665
F01,14,1.19865977
F01,14,1.196495692
F01,14,1.195107524
F01,14,1.192419306
F01,14,1.191559855
F01,14,1.190216573
F01,14,1.190038808
F01,14,1.188520813
F01,14,1.188463593
F01,14,1.187474187
F01,14,1.186290105
F01,14,1.186076864
F01,14,1.186959457
F01,14,1.188471349
F01,14,1.190091324
F01,14,1.189941406
F01,14,1.19154129
F01,14,1.192170461
F01,14,1.190865835
F01,14,1.190620041
F01,14,1.190029526
F01,14,1.187387721
F01,14,1.186365891
F01,14,1.187097041
F01,14,1.18805542
F01,14,1.190009435
F01,14,1.190791575
F01,14,1.191748428
F01,14,1.192431641
F01,14,1.192022069
F01,14,1.1941878
F01,14,1.193999227
F01,14,1.191694387
F01,14,1.189935176
F01,14,1.188594945
F01,14,1.19039739
F01,14,1.194377899
F01,14,1.199267324
F01,14,1.202597046
F01,14,1.200983175
F01,14,1.201048152
F01,14,1.204523087
F01,14,1.206027222
F01,14,1.202739207
F01,14,1.200952276
F01,14,1.201524226
F01,14,1.201736069
F01,14,1.201853561
F01,14,1.20125529
F01,14,1.199145253
F01,14,1.198477427
F01,14,1.19889946
F01,14,1.197327296
F01,14,1.196452332
F01,14,1.196535873
F01,14,1.196283849
F01,14,1.196041234
F01,14,1.196981049
F01,14,1.197542191
F01,14,1.191499583
F01,14,1.186857478
F01,14,1.189746602
F01,15,1.228157298
F01,15,1.229919561
F01,15,1.231755956
F01,15,1.232020315
F01,15,1.232097626
F01,15,1.232618586
F01,15,1.232932281
F01,15,1.235788981
F01,15,1.237543488
F01,15,1.237834167
F01,15,1.238291677
F01,15,1.23918368
F01,15,1.239330546
F01,15,1.23996582
F01,15,1.239758682
F01,15,1.239240901
F01,15,1.240084839
F01,15,1.239407857
F01,15,1.236796951
F01,15,1.232405217
F01,15,1.225523249
F01,15,1.218743261
F01,15,1.215382512
F01,15,1.21554184
F01,15,1.21978658
F01,15,1.221938451
F01,15,1.221524175
F01,15,1.22166481
F01,15,1.219219335
F01,15,1.218192927
F01,15,1.219591904
F01,15,1.218661245
F01,15,1.217882156
F01,15,1.22002004
F01,15,1.223643494
F01,15,1.227580643
F01,15,1.232000224
F01,15,1.234674454
F01,15,1.23291537
F01,15,1.230089569
F01,15,1.228225327
F01,15,1.225615946
F01,15,1.224739456
F01,15,1.225741196
F01,15,1.226473872
F01,15,1.224917221
F01,15,1.224016062
F01,15,1.223280207
F01,15,1.224023692
F01,15,1.224209213
F01,15,1.226036453
F01,15,1.227316411
F01,15,1.22423083
F01,15,1.221819433
F01,15,1.221901321
F01,15,1.221369553
F01,15,1.220624415
F01,15,1.218956502
F01,15,1.216735204
F01,15,1.215985489
F01,15,1.21754214
F01,15,1.220357005
F01,15,1.221174749
F01,15,1.223257065
F01,15,1.225734965
F01,15,1.226501719
F01,15,1.228052139
F01,15,1.23055954
F01,15,1.232460912
F01,15,1.234484355
F01,15,1.235413361
F01,15,1.235050074
F01,15,1.234742483
F01,15,1.233672841
F01,15,1.230666097
F01,15,1.228591665
F01,15,1.22782491
F01,15,1.227390544
F01,15,1.225761286
F01,15,1.224136607
F01,15,1.222498067
F01,15,1.220834732
F01,15,1.220341619
F01,15,1.217985789
F01,15,1.217744573
F01,15,1.217979558
F01,15,1.218604024
F01,15,1.219615046
F01,15,1.218546931
F01,15,1.217985789
F01,15,1.218018214
F01,15,1.216492462
F01,15,1.217174149
F01,15,1.217616272
F01,15,1.216378148
F01,15,1.215376409
F01,15,1.215803019
F01,15,1.216732025
F01,15,1.217943954
F01,15,1.219301224
F01,15,1.220007706
F01,15,1.220703252
F01,15,1.221596781
F01,15,1.223417791
F01,15,1.224574025
F01,15,1.227409108
F01,15,1.228260803
F01,15,1.227957916
F01,15,1.229132716
F01,15,1.229205322
F01,15,1.227433777
F01,15,1.225914256
F01,15,1.224703852
F01,15,1.226303864
F01,15,1.227447764
F01,15,1.227934647
F01,15,1.229401652
F01,15,1.230256526
F01,15,1.231091309
F01,15,1.232805634
F01,15,1.23491567
F01,15,1.232992681
F01,15,1.233668137
F01,16,1.241901271
F01,16,1.239950434
F01,16,1.237639364
F01,16,1.234844589
F01,16,1.232419078
F01,16,1.227831141
F01,16,1.222229004
F01,16,1.21951917
F01,16,1.217019653
F01,16,1.215173848
F01,16,1.214846166
F01,16,1.214754995
F01,16,1.213493601
F01,16,1.211145528
F01,16,1.209788259
F01,16,1.208494314
F01,16,1.207412338
F01,16,1.205863317
F01,16,1.202416229
F01,16,1.201147079
F01,16,1.200497818
F01,16,1.201060486
F01,16,1.201332601
F01,16,1.202467219
F01,16,1.204176839
F01,16,1.204585012
F01,16,1.203727086
F01,16,1.202821223
F01,16,1.202190526
F01,16,1.202391434
F01,16,1.202218374
F01,16,1.200649261
F01,16,1.203093211
F01,16,1.204261907
F01,16,1.205189387
F01,16,1.208163579
F01,16,1.211397425
F01,16,1.211788559
F01,16,1.211878204
F01,16,1.214784368
F01,16,1.215286764
F01,16,1.214283498
F01,16,1.216409047
F01,16,1.216631571
F01,16,1.214518483
F01,16,1.217158763
F01,16,1.217290115
F01,16,1.216996384
F01,16,1.217962519
F01,16,1.217198944
F01,16,1.215838623
F01,16,1.214829127
F01,16,1.213280233
F01,16,1.214464315
F01,16,1.214620463
F01,16,1.21584638
F01,16,1.217996597
F01,16,1.219557826
F01,16,1.219010671
F01,16,1.219780477
F01,16,1.221350988
F01,16,1.221833293
F01,16,1.220573425
F01,16,1.221619924
F01,16,1.220505397
F01,16,1.219398626
F01,16,1.219114176
F01,16,1.219386292
F01,16,1.220060221
F01,16,1.22166481
F01,16,1.22159373
F01,16,1.220562617
F01,16,1.219624329
F01,16,1.219584147
F01,16,1.218857574
F01,16,1.218528366
F01,16,1.217100016
F01,16,1.218335088
F01,16,1.219414139
F01,16,1.219829941
F01,16,1.219659932
F01,16,1.21984698
F01,16,1.221508662
F01,16,1.222779338
F01,16,1.220745087
F01,16,1.220735804
F01,16,1.223631159
F01,16,1.222471746
F01,16,1.22141126
F01,16,1.222235235
F01,16,1.222677358
F01,16,1.223329671
F01,16,1.224583308
F01,16,1.225061035
F01,16,1.226257451
F01,16,1.224569448
F01,16,1.222454707
F01,16,1.221757507
F01,16,1.222154872
F01,16,1.223133341
F01,16,1.224167506
F01,16,1.224608103
F01,16,1.223858388
F01,16,1.220510101
F01,16,1.220817693
F01,16,1.223601786
F01,16,1.224138133
F01,16,1.226062648
F01,16,1.226368713
F01,16,1.228386052
F01,16,1.230964533
F01,16,1.231966146
F01,16,1.232739131
F01,16,1.234284973
F01,16,1.232334137
F01,16,1.230677032
F01,16,1.230717214
F01,16,1.229458872
F01,16,1.223550669
F01,16,1.224994532
F01,16,1.233731588
F01,16,1.236291377
F01,16,1.235836919
F01,17,1.232301585
F01,17,1.234519958
F01,17,1.234736379
F01,17,1.234521484
F01,17,1.234301885
F01,17,1.233255386
F01,17,1.232143911
F01,17,1.231426748
F01,17,1.231174723
F01,17,1.232041931
F01,17,1.230774307
F01,17,1.23071874
F01,17,1.229627355
F01,17,1.229316711
F01,17,1.228531392
F01,17,1.228988902
F01,17,1.227096812
F01,17,1.225643794
F01,17,1.222063573
F01,17,1.219073995
F01,17,1.21777242
F01,17,1.214815267
F01,17,1.215048726
F01,17,1.215578842
F01,17,1.215005366
F01,17,1.216036479
F01,17,1.214278793
F01,17,1.215547943
F01,17,1.214009857
F01,17,1.216926829
F01,17,1.222906113
F01,17,1.220571899
F01,17,1.218993632
F01,17,1.218488185
F01,17,1.216071955
F01,17,1.218494288
F01,17,1.228740056
F01,17,1.238848241
F01,17,1.238325755
F01,17,1.225728734
F01,17,1.221598307
F01,17,1.218849818
F01,17,1.218270238
F01,17,1.220199331
F01,17,1.219264094
F01,17,1.220066452
F01,17,1.229032262
F01,17,1.235861715
F01,17,1.232207362
F01,17,1.223312632
F01,17,1.212694422
F01,17,1.218919373
F01,17,1.228279368
F01,17,1.229166667
F01,17,1.23755277
F01,17,1.251918157
F01,17,1.255234019
F01,17,1.246212514
F01,17,1.237549718
F01,17,1.235986837
F01,17,1.242783864
F01,17,1.249828211
F01,17,1.254014333
F01,17,1.256920497
F01,17,1.254363632
F01,17,1.250747935
F01,17,1.234246318
F01,17,1.22036171
F01,17,1.228053665
F01,17,1.251938248
F01,17,1.263139343
F01,17,1.267141469
F01,17,1.268416723
F01,17,1.252780787
F01,17,1.24242986
F01,17,1.23820521
F01,17,1.264549128
F01,17,1.265006638
F01,17,1.264283244
F01,17,1.255550893
F01,17,1.246580378
F01,17,1.247906748
F01,17,1.250070953
F01,17,1.254736201
F01,17,1.259866842
F01,17,1.258827972
F01,17,1.257554245
F01,17,1.257425944
F01,17,1.258000946
F01,17,1.25684166
F01,17,1.256196976
F01,17,1.254410044
F01,17,1.252769979
F01,17,1.249967321
F01,17,1.245502981
F01,17,1.241490046
F01,17,1.234122594
F01,17,1.221816254
F01,17,1.212821198
F01,17,1.20830574
F01,17,1.202371343
F01,17,1.200106684
F01,17,1.197698339
F01,17,1.193898646
F01,17,1.190275319
F01,17,1.189949036
F01,17,1.191329575
F01,17,1.193441137
F01,17,1.198358409
F01,17,1.199032338
F01,17,1.199890264
F01,17,1.202334213
F01,17,1.200671005
F01,17,1.198857752
F01,17,1.194904963
F01,17,1.193773524
F01,17,1.192567698
F01,17,1.188956706
F01,17,1.185795466
F01,17,1.184288279
F01,17,1.183495331
F01,17,1.182637278
F01,17,1.183928045
F01,18,1.236764399
F01,18,1.232813263
F01,18,1.231029383
F01,18,1.229380035
F01,18,1.228939438
F01,18,1.227413686
F01,18,1.225894165
F01,18,1.222723643
F01,18,1.222485606
F01,18,1.222610855
F01,18,1.223669688
F01,18,1.224758021
F01,18,1.2248909
F01,18,1.224600347
F01,18,1.223117828
F01,18,1.222847366
F01,18,1.221307755
F01,18,1.218042882
F01,18,1.213736216
F01,18,1.208928808
F01,18,1.203829066
F01,18,1.198633575
F01,18,1.194441223
F01,18,1.193577194
F01,18,1.191519674
F01,18,1.188180669
F01,18,1.189707947
F01,18,1.191130066
F01,18,1.190947723
F01,18,1.188662974
F01,18,1.188744863
F01,18,1.193679174
F01,18,1.199449793
F01,18,1.205582047
F01,18,1.209571838
F01,18,1.208786519
F01,18,1.210604477
F01,18,1.211049652
F01,18,1.208972041
F01,18,1.207049052
F01,18,1.205034765
F01,18,1.204648336
F01,18,1.204772059
F01,18,1.2050457
F01,18,1.206008657
F01,18,1.204891078
F01,18,1.202470271
F01,18,1.19874026
F01,18,1.197100067
F01,18,1.196684265
F01,18,1.198015213
F01,18,1.200774511
F01,18,1.202765528
F01,18,1.205891164
F01,18,1.210797628
F01,18,1.213587825
F01,18,1.216602198
F01,18,1.218514379
F01,18,1.22007726
F01,18,1.221927643
F01,18,1.222765477
F01,18,1.221922938
F01,18,1.22269427
F01,18,1.222797902
F01,18,1.224025345
F01,18,1.225150681
F01,18,1.224377696
F01,18,1.223995972
F01,18,1.226218796
F01,18,1.225283559
F01,18,1.223904673
F01,18,1.222875214
F01,18,1.220268885
F01,18,1.217389043
F01,18,1.217743047
F01,18,1.221052678
F01,18,1.22091039
F01,18,1.220462163
F01,18,1.219692357
F01,18,1.219825236
F01,18,1.219338353
F01,18,1.218551509
F01,18,1.217152532
F01,18,1.217739995
F01,18,1.217554474
F01,18,1.218398539
F01,18,1.217483393
F01,18,1.217906952
F01,18,1.217175674
F01,18,1.218871562
F01,18,1.219961294
F01,18,1.220072556
F01,18,1.219324493
F01,18,1.218208313
F01,18,1.213948059
F01,18,1.214302063
F01,18,1.212757746
F01,18,1.21013298
F01,18,1.20843722
F01,18,1.207614772
F01,18,1.207877604
F01,18,1.207571538
F01,18,1.207103093
F01,18,1.2076828
F01,18,1.208243942
F01,18,1.211845779
F01,18,1.212388357
F01,18,1.213349787
F01,18,1.21554184
F01,18,1.214836884
F01,18,1.212850571
F01,18,1.210533269
F01,18,1.208848317
F01,18,1.208100128
F01,18,1.208641179
F01,18,1.211678823
F01,18,1.214436467
F01,18,1.215974681
F01,18,1.21633021
F01,18,1.21639506
F01,18,1.218676758
F01,18,1.220568848
F01,18,1.225889587
F01,19,1.154461543
F01,19,1.153396479
F01,19,1.157015228
F01,19,1.160397593
F01,19,1.163333003
F01,19,1.16289711
F01,19,1.162826029
F01,19,1.15984726
F01,19,1.156682968
F01,19,1.15533193
F01,19,1.153628413
F01,19,1.154048793
F01,19,1.154705811
F01,19,1.1569472
F01,19,1.160753123
F01,19,1.164348729
F01,19,1.164796956
F01,19,1.165282313
F01,19,1.168211746
F01,19,1.1709493
F01,19,1.172199885
F01,19,1.170552063
F01,19,1.171870677
F01,19,1.174622218
F01,19,1.176738485
F01,19,1.177548472
F01,19,1.178933589
F01,19,1.179873403
F01,19,1.182130305
F01,19,1.183036168
F01,19,1.182921727
F01,19,1.181930923
F01,19,1.181797918
F01,19,1.183815257
F01,19,1.185274506
F01,19,1.187941106
F01,19,1.190391159
F01,19,1.192561595
F01,19,1.195803197
F01,19,1.196235911
F01,19,1.197027461
F01,19,1.194588089
F01,19,1.192202886
F01,19,1.189604441
F01,19,1.187177404
F01,19,1.187823613
F01,19,1.189162318
F01,19,1.189675522
F01,19,1.191689682
F01,19,1.192394638
F01,19,1.191286214
F01,19,1.190051142
F01,19,1.191889064
F01,19,1.194212468
F01,19,1.197996648
F01,19,1.202042135
F01,19,1.204079437
F01,19,1.205855687
F01,19,1.206934611
F01,19,1.206804784
F01,19,1.206497192
F01,19,1.206212743
F01,19,1.204243342
F01,19,1.200320053
F01,19,1.199024582
F01,19,1.200861104
F01,19,1.20275472
F01,19,1.204925028
F01,19,1.207749303
F01,19,1.208899434
F01,19,1.209024556
F01,19,1.208299637
F01,19,1.209802119
F01,19,1.214360809
F01,19,1.213666662
F01,19,1.213778051
F01,19,1.213844426
F01,19,1.213671366
F01,19,1.217073695
F01,19,1.218404643
F01,19,1.217234421
F01,19,1.215382512
F01,19,1.214257177
F01,19,1.213006592
F01,19,1.21041743
F01,19,1.208352153
F01,19,1.20721906
F01,19,1.20592982
F01,19,1.206446203
F01,19,1.206082916
F01,19,1.20516154
F01,19,1.205129115
F01,19,1.204804484
F01,19,1.204631297
F01,19,1.204147466
F01,19,1.203941854
F01,19,1.20402387
F01,19,1.20284907
F01,19,1.201760737
F01,19,1.202901586
F01,19,1.202026622
F01,19,1.200942993
F01,19,1.200519435
F01,19,1.199868647
F01,19,1.199523926
F01,19,1.19973882
F01,19,1.199947484
F01,19,1.200774511
F01,19,1.200929133
F01,19,1.203927994
F01,19,1.209033839
F01,19,1.208409373
F01,19,1.210568873
F01,19,1.211912155
F01,19,1.214853923
F01,19,1.218434016
F01,19,1.201321793
F01,19,1.198485184
F01,19,1.204897181
F01,19,1.206702805
F01,19,1.210811615
F01,19,1.213672892
F01,19,1.217348862
F01,20,2.146405792
F01,20,2.13114535
F01,20,2.118764877
F01,20,2.121024831
F01,20,2.114850871
F01,20,2.116039658
F01,20,2.119533157
F01,20,2.107876078
F01,20,2.107689031
F01,20,2.103170649
F01,20,2.107270177
F01,20,2.112479528
F01,20,2.113660558
F01,20,2.115949885
F01,20,2.120677058
F01,20,2.118570073
F01,20,2.123836772
F01,20,2.117713674
F01,20,2.111137772
F01,20,2.098523839
F01,20,2.091895294
F01,20,2.094033178
F01,20,2.082875443
F01,20,2.081811905
F01,20,2.078559494
F01,20,2.080201213
F01,20,2.084368769
F01,20,2.092127228
F01,20,2.105572764
F01,20,2.109067917
F01,20,2.105951564
F01,20,2.106486384
F01,20,2.102317301
F01,20,2.101120885
F01,20,2.118141937
F01,20,2.130063375
F01,20,2.13782959
F01,20,2.151626078
F01,20,2.154507446
F01,20,2.161066437
F01,20,2.18612264
F01,20,2.242151133
F01,20,2.31625646
F01,20,2.355367533
F01,20,2.360603078
F01,20,2.386358134
F01,20,2.425455221
F01,20,2.45806605
F01,20,2.453349559
F01,20,2.455473582
F01,20,2.47642568
F01,20,2.464040629
F01,20,2.460199229
F01,20,2.488254547
F01,20,2.478164927
F01,20,2.47539622
F01,20,2.509492493
F01,20,2.524170176
F01,20,2.488163249
F01,20,2.453807322
F01,20,2.46537323
F01,20,2.363003794
F01,20,1.94916153
F01,20,1.400754929
F01,20,0.9556234996
F01,20,0.5590835571
F01,20,0.26029857
F01,20,0.1615620136
F01,20,0.1894456228
F01,20,0.160680898
F01,20,0.04636087036
F01,20,0.01029210965
F01,20,0.009652137753
F01,20,0.00957175509
F01,20,0.009468185107
F01,20,0.00923940261
F01,20,0.009087911447
F01,20,0.008961153823
F01,20,0.008942604063
F01,20,0.008842125733
F01,20,0.00887304147
F01,20,0.00888540824
F01,20,0.00912346522
F01,20,0.009407897947
F01,20,0.009610400197
F01,20,0.00975879987
F01,20,0.009986036617
F01,20,0.01019936005
F01,20,0.01043587208
F01,20,0.01059200048
F01,20,0.01075122038
F01,20,0.01090580304
F01,20,0.01098154863
F01,20,0.01111294349
F01,20,0.01121342261
F01,20,0.01134790977
F01,20,0.01142056306
F01,20,0.01150558392
F01,20,0.01159987926
