type,cycle,v1,v2,v7,v16,v17,v18,v21,v22,v23,v24,v25,v46,v47,v52,v53,v99
F02,369,2.989185588,2.986856079,2.988106537,2.984320831,2.986444855,2.984486135,2.983445994,2.985347239,2.986996714,2.987077077,2.987310537,2.988820648,2.981425476,2.98376592,2.986811066,2.986155701
F02,370,2.985956319,2.987008921,2.988503774,2.988391113,2.986379751,2.987030792,2.98757782,2.986746216,2.982898712,2.984602102,2.987713877,2.985410563,2.98934021,2.985454051,2.984464518,2.986373647
F02,371,2.983946737,2.987661489,2.986601003,2.988070933,2.985977936,2.983498383,2.986117045,2.98630422,2.986517334,2.985096741,2.984070333,2.983105723,2.986243947,2.986064402,2.986265564,2.984328461
F02,372,2.98635966,2.987276459,2.986947123,2.986593119,2.988397217,2.983402507,2.986863708,2.985617828,2.986509705,2.983850861,2.983674622,2.986264038,2.984098307,2.986795807,2.985692088,2.987877909
F02,373,2.985569763,2.985747528,2.986747742,2.98568573,2.985325623,2.983694712,2.990887451,2.988188426,2.9852005,2.98657608,2.986531321,2.992499797,2.992708588,2.985454051,2.981937154,2.983226267
F02,374,2.976995087,2.975056712,2.986920929,2.987321218,2.987066142,2.985625458,2.986253103,2.985385895,2.988528697,2.986582438,2.986786397,2.986160278,2.982787323,2.986831156,2.985486348,2.986662801
F02,375,2.985974884,2.9898084,2.977214559,2.984478505,2.981484222,2.984347026,2.981611125,2.988324483,2.992858378,2.975395203,2.996350352,2.984886678,2.983863322,2.985294596,2.987389374,3.026302338
F02,376,2.988029226,2.986865234,2.986339569,2.985014852,2.985970306,2.98683904,2.98824412,2.987559255,2.985469309,2.981757863,2.989507039,2.986472575,2.988010661,2.986800385,2.98892746,2.989270528
F02,377,2.989599864,2.981206004,3.002836863,2.978542582,2.989847056,2.991318766,2.987350718,2.984447479,2.982261912,2.98293279,2.980256907,2.989745076,2.986730703,2.986588542,2.990490214,3.013161214
F02,378,2.986158752,2.988635254,2.984772237,2.988689423,2.986280823,2.982753245,2.985953267,2.987378438,2.987885539,2.984639231,2.985991923,2.985988871,2.985495758,2.984911346,2.98580958,2.980641683
F02,379,2.987210083,2.985616302,2.988265737,2.96377538,2.988081868,2.993843079,2.989265951,2.98245341,2.980499522,2.981399282,2.993436686,2.925958252,2.927660116,2.974843343,2.943702698,3.014809163
F02,380,2.988864136,2.985927073,2.988703156,2.98655777,2.986383057,2.986937968,2.983731842,2.986523692,2.985158793,2.987319692,2.986049143,2.985861969,2.985212708,2.988078817,2.991375987,2.985169474
F02,381,2.986797333,2.987596385,2.985460154,2.982210795,2.98492686,2.987477366,2.987307485,2.98694102,2.985090637,2.986647288,2.987715403,2.996602376,2.982485962,2.986619568,2.986560822,2.986701457
F02,382,2.982050069,2.990365092,2.984194183,2.970154826,2.986409251,2.983090464,2.989875031,2.984586843,2.984613037,2.984943899,2.985195669,2.968134562,2.98863678,2.989995575,2.966174316,2.972742716
F02,383,3.008820597,3.009754435,3.008833059,3.010814667,3.010106659,3.009562683,3.01021347,3.007389323,3.008928935,3.009477488,3.008581034,3.009327698,3.010828654,3.006835683,3.008346049,3.009207153
F02,384,3.010214996,3.010595194,3.01127243,3.009862518,3.009734344,3.010776011,3.0099027,3.009477488,3.010513306,3.010176341,3.011165619,3.010001628,3.010681915,3.011912282,3.011099243,3.010383352
F02,385,3.011306254,3.011406708,3.009919739,3.010978699,3.011649577,3.012137858,3.011354319,3.010935211,3.010386658,3.010310872,3.011700439,3.012798055,3.01348292,3.007616425,3.010508728,3.009748077
F02,386,3.010395813,3.010143789,3.010921478,3.008905538,3.009412638,3.011207326,3.009777578,3.010907491,3.009958394,3.009859467,3.009536235,3.010355632,3.009873454,3.010038757,3.009885661,3.011471812
F02,387,3.010564423,3.010624695,3.008222453,3.008973694,3.01232961,3.012675985,3.012295532,3.008627319,3.006866709,3.010703532,3.010267639,3.009737396,3.010191854,3.008703105,3.010731252,3.010204061
F02,388,3.010681915,3.009398651,3.008973694,3.010092926,3.009384918,3.010738881,3.01014684,3.011154938,3.011428324,3.009998576,3.010448456,3.011065165,3.010332489,3.0105395,3.011553701,3.00781428
F02,389,3.010839589,3.011363475,3.008607229,3.012876892,3.008398692,3.009278107,3.009431203,3.009530131,3.013750203,3.009145355,3.009184011,3.00822703,3.010929108,3.009240977,3.00976359,3.009601339
F02,390,3.007367452,3.010582987,3.008919525,3.010507202,3.009629059,3.012275441,3.010969289,3.010703532,3.009615072,3.009121958,3.011518097,3.011032613,3.008571879,3.011303202,3.011394501,3.010139211
F02,391,3.011410014,3.010276794,3.009459178,3.011862946,3.011700439,3.008802032,3.012892405,3.010683441,3.009081777,3.009740448,3.009472911,3.008029175,3.007990519,3.013468933,3.010567474,3.010293833
F02,392,3.008189901,3.009721883,3.010113017,3.009976959,3.00980072,3.010449982,3.009684753,3.009822337,3.011193593,3.009007772,3.010666402,3.010463969,3.01128006,3.009925842,3.008644358,3.008426412
F02,393,3.012753296,3.007706197,3.008897909,3.011638641,3.008155823,3.00797348,3.008548482,3.005974833,3.013558706,3.012190501,3.009292094,3.010296885,3.010179392,3.01028773,3.010114543,3.009856415
F02,394,3.00933075,3.006793976,3.010505676,3.011754608,3.010009257,3.01012853,3.011906179,3.008879344,3.009901174,3.011014048,3.010259755,3.010182444,3.011618551,3.011128489,3.008013662,3.008231608
F02,395,3.007738495,3.012709808,3.013951111,3.006766256,3.009599813,3.010139211,3.007959493,3.00759023,3.009068044,3.011811829,3.012226105,3.011498006,3.010731252,3.008027649,3.012614187,3.008672333
F02,396,3.013315837,3.011544291,3.0139328,3.011770121,3.009842428,3.01102651,3.010940043,3.009779104,3.010500844,3.014581807,3.00933075,3.010381826,3.011278534,3.010227458,3.009610494,3.010017141
F02,397,3.007260895,3.011493429,3.011776225,3.008814494,3.009333801,3.010848745,3.012136332,3.010779317,3.012688192,3.012119548,3.01048406,3.010177867,3.009370931,3.011331177,3.010578156,3.009290568
F02,398,3.011549123,3.012298838,3.011434682,3.009369405,3.010882823,3.00987498,3.009693909,3.011640167,3.010845693,3.013232422,3.010051219,3.009933726,3.009272003,3.01075592,3.011722056,3.0099027
F02,399,3.009749603,3.010660044,3.011668142,3.010660044,3.010717265,3.008738708,3.010230509,3.009610494,3.011494954,3.009327698,3.010290782,3.009077199,3.011446889,3.010456085,3.010896556,3.010623169
F02,400,3.011001841,3.010579681,3.010151672,3.010279846,3.010816193,3.012300364,3.011736043,3.01140213,3.010542806,3.010598246,3.011071269,3.007993571,3.010397339,3.009857941,3.00822703,3.011211904
F02,401,2.836437734,2.834926097,2.834139252,2.835045115,2.834805552,2.834935252,2.836071523,2.835748291,2.834655507,2.835457865,2.83390274,2.833695475,2.835060628,2.835354106,2.83432312,2.834830221
F02,402,2.835743713,2.83557841,2.833421834,2.834196472,2.834030914,2.835176341,2.834684753,2.834278361,2.833251953,2.837201436,2.835893758,2.834732819,2.835358938,2.834462229,2.834165446,2.833774312
F02,403,2.833720398,2.835182699,2.834120687,2.836985016,2.836643473,2.838595835,2.838558706,2.837062327,2.833476003,2.832499186,2.833499146,2.835323334,2.835853577,2.836596934,2.834807078,2.831638082
F02,404,2.835530345,2.837130483,2.828501638,2.838220215,2.835365041,2.834689585,2.831936391,2.839246623,2.836179606,2.834709676,2.833735657,2.836607869,2.832662964,2.838677724,2.833826955,2.835649363
F02,405,2.836941783,2.836077627,2.837003581,2.835989634,2.83733139,2.835177867,2.833137512,2.834018707,2.836651103,2.830858866,2.833731079,2.835218302,2.830753835,2.832755788,2.832287343,2.83449173
F02,406,2.836569214,2.835176341,2.839724223,2.835940043,2.835443878,2.834732819,2.834605916,2.835796356,2.836621857,2.836159515,2.835796356,2.835470072,2.836170451,2.835640208,2.834881083,2.835723623
F02,407,2.834819285,2.83505427,2.836666616,2.837278748,2.835249074,2.836941783,2.835442352,2.833401744,2.832301331,2.83433253,2.833856201,2.835590617,2.835374196,2.835491689,2.834799194,2.834340159
F02,408,2.836073049,2.836250814,2.837240092,2.834915161,2.834952291,2.835133108,2.835493215,2.835386658,2.835501099,2.834973907,2.835292308,2.835235087,2.835004934,2.834157817,2.835505676,2.834646352
F02,409,2.82609787,2.849591319,2.832930247,2.836015828,2.837198385,2.836042023,2.836159515,2.834268951,2.836950938,2.84140447,2.839903514,2.837870789,2.83404185,2.836566162,2.836875407,2.834335581
F02,410,2.835300191,2.835551961,2.835417684,2.836300151,2.836207581,2.834224192,2.834653982,2.835261536,2.835343424,2.836189016,2.836385345,2.835371145,2.835136159,2.835321808,2.835164134,2.835385132
F02,411,2.836297099,2.835921478,2.836156464,2.835329437,2.83526001,2.83378067,2.831667328,2.831262461,2.83125,2.83643926,2.837159729,2.834474691,2.836008199,2.834218089,2.835496521,2.834448242
F02,412,2.835448456,2.835780843,2.836689758,2.836380768,2.835748291,2.836901601,2.835858154,2.835627747,2.83666509,2.84053421,2.838962046,2.834063466,2.833763631,2.835457865,2.836644999,2.8352506
F02,413,2.840877533,2.842378489,2.833830007,2.836151886,2.836950938,2.836940257,2.835542806,2.835058848,2.835289256,2.835921478,2.835066732,2.836954244,2.835334015,2.836547597,2.836062113,2.835457865
F02,414,2.835782369,2.836189016,2.834691111,2.830688985,2.835187276,2.83797582,2.833295186,2.833757273,2.831984202,2.832605743,2.835386658,2.83598175,2.835978699,2.835957082,2.836096191,2.835283152
F02,415,2.840855916,2.83769455,2.835833486,2.838128916,2.837518311,2.836610921,2.836694336,2.835827128,2.836003367,2.836679077,2.836536662,2.835295359,2.834859467,2.835649363,2.835736084,2.835528819
F02,416,2.835720571,2.835123952,2.833775838,2.835955556,2.836259969,2.836958822,2.835416158,2.836342112,2.836513519,2.837268066,2.834392802,2.83493983,2.833044688,2.836425527,2.835657247,2.831022898
F02,417,2.836226145,2.836159515,2.835348002,2.835385132,2.836389923,2.834363302,2.830933126,2.836037445,2.83663737,2.835785421,2.834381866,2.831948853,2.835078939,2.836326599,2.836643473,2.833857981
F02,418,2.835066732,2.837323507,2.834842428,2.834354146,2.83484726,2.835650889,2.835575358,2.834558105,2.834831746,2.835434723,2.835582987,2.835519663,2.836743927,2.839566549,2.837272644,2.834378815
F02,419,2.835923004,2.837019094,2.841038259,2.83244044,2.835575358,2.83470815,2.834759013,2.833806864,2.836536662,2.832781982,2.834418996,2.832924143,2.834913635,2.835940043,2.834771474,2.834989421
F02,420,2.835555267,2.835536702,2.838399506,2.833587392,2.835408274,2.835357412,2.834718831,2.834516398,2.835889181,2.835216522,2.835408274,2.834367879,2.836273956,2.835499573,2.833973694,2.835130056
F02,421,2.880804698,2.880954488,2.881750743,2.881381226,2.88361028,2.88413264,2.884186808,2.881645457,2.881629944,2.882534281,2.882393646,2.880623627,2.880221812,2.882229869,2.88271052,2.882310232
F02,422,2.882092285,2.882566833,2.88432134,2.880609894,2.882954915,2.883851369,2.882356517,2.880580393,2.884737142,2.883690643,2.883196004,2.883916219,2.879080963,2.881892904,2.882070669,2.881455485
F02,423,2.885108185,2.883941142,2.880860138,2.883151245,2.877955627,2.881090546,2.882758586,2.882685852,2.882313283,2.883891551,2.883332062,2.882395172,2.883602651,2.879878743,2.88416214,2.882107798
F02,424,2.883308919,2.880710347,2.882911428,2.885701752,2.88445282,2.88094991,2.882189687,2.882552846,2.882070669,2.883141836,2.884885661,2.88229777,2.88282191,2.884296672,2.882424672,2.883732351
F02,425,2.882647196,2.882423147,2.881730652,2.882151031,2.882554372,2.883370717,2.881892904,2.882713572,2.881781514,2.882197316,2.882563782,2.879583486,2.884276581,2.882962545,2.884208425,2.882237498
F02,426,2.88184967,2.880212657,2.881425985,2.882495626,2.883279419,2.881730652,2.88322525,2.881735229,2.881449127,2.885386403,2.885149892,2.880707296,2.881676483,2.88316981,2.882566833,2.88191452
F02,427,2.883753967,2.884375509,2.885046387,2.882039642,2.881895955,2.883634949,2.885231781,2.879586538,2.882628632,2.883460236,2.879238637,2.880911255,2.881656392,2.883050791,2.883268738,2.879098002
F02,428,2.882435354,2.880647024,2.883199056,2.883883921,2.881722768,2.881303914,2.880455271,2.881798553,2.882727559,2.883820597,2.88149236,2.882290141,2.883135732,2.88172582,2.882489522,2.881348674
F02,429,2.884884135,2.884996796,2.882154083,2.879945119,2.883763377,2.882163493,2.88195165,2.883202108,2.881408946,2.881378174,2.884530131,2.883800507,2.880883535,2.881487783,2.889674632,2.87996521
F02,430,2.88355306,2.884999847,2.882855988,2.882367452,2.883332062,2.883971914,2.882354991,2.880475362,2.883976746,2.88221283,2.880999247,2.880928294,2.88133316,2.883163452,2.882545217,2.881297811
F02,431,2.883669027,2.884328969,2.883086141,2.881427511,2.881064351,2.882432302,2.879827627,2.882498932,2.882079824,2.881841787,2.882636515,2.880951436,2.881429036,2.883157349,2.881194051,2.882296244
F02,432,2.882169596,2.881934611,2.881410472,2.880935923,2.881082916,2.881797028,2.880520121,2.883568573,2.881073507,2.882449341,2.882676697,2.883347575,2.880897268,2.882120005,2.879427338,2.881376648
F02,433,2.883039856,2.882291667,2.879434967,2.8820165,2.881642405,2.882188161,2.882624054,2.882192739,2.882330322,2.882039642,2.882047526,2.88176295,2.881166331,2.882627106,2.883703105,2.88156662
F02,434,2.882226817,2.880575816,2.881130727,2.882970174,2.881252797,2.881166331,2.882316335,2.878714752,2.882962545,2.882794189,2.882287089,2.882126363,2.881408946,2.881470744,2.880302175,2.879351552
F02,435,2.882432302,2.880260468,2.882018026,2.883002726,2.883775584,2.881030273,2.880823263,2.881855774,2.882082876,2.882211304,2.881900533,2.881260681,2.882033539,2.880758158,2.881218974,2.881562042
F02,436,2.879560089,2.883350627,2.881478628,2.88376948,2.890005239,2.890670013,2.882061259,2.881212616,2.87955246,2.879475149,2.879266612,2.883755493,2.882133993,2.881092072,2.884718577,2.881325531
F02,437,2.883862305,2.880781301,2.87967453,2.8830012,2.88266271,2.882992045,2.882317861,2.881163279,2.883996836,2.88175532,2.879079437,2.883012136,2.880534108,2.879229482,2.882497152,2.880130514
F02,438,2.881687164,2.882988739,2.883982849,2.879260254,2.881824748,2.882712046,2.879901886,2.881883494,2.883420054,2.879605103,2.882540639,2.880792236,2.881699626,2.881245168,2.882052104,2.881804657
F02,439,2.883859253,2.882218933,2.882449341,2.879080963,2.883007304,2.882195791,2.880997721,2.881976318,2.883495839,2.879325358,2.88111674,2.881912994,2.882229869,2.88200887,2.880724335,2.88281428
F02,440,2.69208552,2.692886353,2.691983541,2.69384613,2.693493652,2.692357635,2.692433421,2.692247772,2.694698079,2.692304993,2.689623006,2.69433314,2.6918396,2.69106369,2.692646535,2.691093191
F02,441,2.693048604,2.692484283,2.694838715,2.691596985,2.692822774,2.694479879,2.693588003,2.693566386,2.693008423,2.692762502,2.694028727,2.693453471,2.692778015,2.693907928,2.691459401,2.693060811
F02,442,2.691301727,2.693220266,2.69318924,2.692062378,2.693496958,2.697314962,2.69737854,2.702782694,2.69609375,2.689103699,2.680910746,2.692601776,2.692725372,2.692164358,2.692487335,2.692714691
F02,443,2.693399556,2.692292531,2.691600037,2.690822601,2.692872365,2.693009949,2.685985565,2.679842631,2.702464294,2.694983927,2.681467183,2.69246877,2.693201701,2.692201487,2.692736308,2.690160878
F02,444,2.692073059,2.693424225,2.693254089,2.692940267,2.693150584,2.693062592,2.693990072,2.692473602,2.690327962,2.693436432,2.695092265,2.691944885,2.692442576,2.693285116,2.688349152,2.692043813
F02,445,2.71304067,2.701405334,2.678273519,2.695596059,2.700112915,2.695919037,2.693907928,2.694220225,2.691488902,2.69270223,2.69474589,2.692844391,2.692144267,2.683183034,2.705775452,2.692743937
F02,446,2.692190552,2.692946625,2.689842478,2.693584951,2.693173726,2.691377513,2.693008423,2.692176819,2.692662048,2.694691722,2.696171061,2.693713379,2.694331614,2.701079051,2.695990245,2.692332713
F02,447,2.69368693,2.692829132,2.694711812,2.694150798,2.691527557,2.694436646,2.692778015,2.693728638,2.692490387,2.693068695,2.692632802,2.693136597,2.692884572,2.693233999,2.693334452,2.692983754
F02,448,2.693119558,2.693045553,2.693096415,2.693520101,2.693903351,2.693226369,2.69327418,2.69231898,2.69273173,2.693785858,2.693672943,2.693643697,2.693034617,2.692699178,2.692617289,2.692314402
F02,449,2.693465932,2.693847656,2.693864695,2.695376587,2.695022583,2.692145793,2.69404246,2.693535614,2.694486237,2.692229207,2.69334844,2.693901825,2.69381841,2.693688456,2.69414444,2.693990072
F02,450,2.693835449,2.693414815,2.695090485,2.693252563,2.693431854,2.694959259,2.69420166,2.694040934,2.693840027,2.693914286,2.692781067,2.696316528,2.691225942,2.693128967,2.69577535,2.693393199
F02,451,2.691658783,2.693473562,2.693934377,2.692745463,2.694730377,2.695868174,2.693042247,2.691743978,2.69874649,2.687746429,2.686545308,2.69366684,2.693199921,2.693448893,2.692782593,2.693615977
F02,452,2.694486237,2.691782633,2.698101807,2.69320933,2.694107564,2.693588003,2.694475301,2.695257568,2.692575582,2.691941833,2.694909668,2.693741099,2.694523366,2.682991536,2.684203339,2.692946625
F02,453,2.692405446,2.694345601,2.694906616,2.692830658,2.695048777,2.696447754,2.694891103,2.694195557,2.693612671,2.693625132,2.691817983,2.692382304,2.693428802,2.695857239,2.692951202,2.692646535
F02,454,2.695444489,2.694751994,2.693996175,2.692238617,2.688740285,2.692178345,2.696047465,2.691481018,2.691678874,2.693082682,2.695177205,2.692830658,2.696115367,2.693798319,2.694421132,2.694087474
F02,455,2.694429016,2.694115194,2.693802897,2.693758138,2.693496958,2.69443512,2.692753347,2.693634542,2.696072133,2.693991597,2.690317027,2.694054921,2.694541931,2.692819722,2.693812307,2.694643911
F02,456,2.694419607,2.693472036,2.694524892,2.693566386,2.694141388,2.694416555,2.69443512,2.694353231,2.694410451,2.693257141,2.694232686,2.695691935,2.691847483,2.692945099,2.696002706,2.693441264
F02,457,2.698922729,2.680808767,2.697910055,2.693518575,2.695778402,2.692875417,2.694359334,2.693689982,2.692897034,2.696730804,2.696617889,2.687276459,2.693707021,2.693904877,2.694113668,2.694365692
