serial,type,cycle,value_min,value_median,value_std_overall,rolling_mean_last15,rolling_std_last15,rolling_slope_last15,delta_from_roll_mean,diff1_mean,diff1_max,diff1_min,diff1_std,diff2_mean,diff2_max,diff2_min,diff2_std,num_peaks,mean_peak_prominence,mean_peak_width,zero_crossing_rate,lag1_autocorr,std_roll_mean15_series,range_roll_mean15_series,std_roll_std15_series,severity_score,severity_weighted_delta,severity_weighted_std,risk_weighted_trend
SN 049,N01,403,1.7597132333333334,1.7651894833333333,0.0014938351522375344,1.76554094,0.0007730968770463362,-1.5550952380935907e-05,-0.0011762066666665127,3.9834710743937833e-07,0.007956566666666554,-0.00572103333333307,0.001774218958792277,2.51727777777803e-05,0.008566033333332834,-0.009220500000000076,0.0026144194348721944,28.0,0.002459884523809535,2.180808870556344,42.0,0.29895874522808075,0.0005741220477269144,0.0019336755555556806,0.0004526877819039403,0,-0.0011762066666665127,0.0007730968770463362,-1.5550952380935907e-05
SN 017,F02,187,3.24031117757,3.31949144999,0.012545080049563725,3.3197189500584443,0.001481844935907577,7.034483345228334e-06,-0.00049491034511151,4.7779345977956426e-05,0.06337102254333349,-0.08682759603000001,0.013860143413730961,-0.0002231788635000028,0.1501986185733335,-0.06090876261666667,0.019602702361518985,10.0,0.029164352416333462,2.1840866866054185,46.0,0.3941854480149956,0.001645655094316986,0.00994057549333327,0.0088666528337958,2,-0.00148473103533453,0.002963689871815154,2.1103450035685002e-05
SN 044,N01,243,2.581586933333333,2.5966588333333336,0.0045933511955913815,2.5955958888888886,0.003870452342000632,5.725142857144126e-05,0.002246744444444726,-3.38444444444308e-06,0.01293663333333317,-0.014583100000000293,0.004262804468744479,2.009691876750678e-05,0.017013333333333325,-0.023255666666667008,0.005441173393692442,22.0,0.007433128787878768,2.302041340590973,48.0,0.5725438502852497,0.0009935072815230874,0.005440402222222307,0.0027844789839944427,0,0.002246744444444726,0.003870452342000632,5.725142857144126e-05
SN 054,N01,504,2.7249900817866664,2.738240687051667,0.0029457010284544326,2.738252512612222,0.00447661040371484,8.146286017857163e-05,0.0042605082211109035,8.466946520661017e-05,0.011843363443333477,-0.013881174723333167,0.0032266693825644204,-2.5577545138892136e-05,0.011811828610000408,-0.019728851319999574,0.004468816825210537,24.0,0.004699855380555618,2.523474831664816,47.0,0.3893687407475082,0.0005891909208481148,0.0032067362468883864,0.0015310914204028111,0,0.0042605082211109035,0.00447661040371484,8.146286017857163e-05
SN 018,F02,204,2.9647491455066666,2.986123275755,0.005786677659833095,2.9857734001988887,0.0015185261803270038,-4.829770041666625e-05,0.0007609727644446451,1.4155364242423269e-05,0.014733123776667245,-0.02027180989666677,0.004642153538540933,-9.199778249994554e-06,0.014230855309998791,-0.02665812174666682,0.005533857664619261,18.0,0.007279982390555532,2.568775482546148,49.0,0.680822422222558,0.0016496372390253445,0.011274414062221627,0.004049836308339096,2,0.0022829182933339354,0.0030370523606540077,-0.00014489310124999875
SN 020,N01,282,0.0097563432033333,3.0459059397366666,1.3336910663431307,0.5725578727177777,0.8011560692616435,0.15602865321005951,1.7191751696788886,-0.006372881592479338,0.4018857955933335,-0.4894560178133333,0.12741198917762678,0.003236732482916662,0.2243524114300001,-0.2019037882500001,0.048335012135771425,0.0,,,2.0,0.9954665727454008,1.2978557701994704,3.044360590680889,0.34868415100338285,0,1.7191751696788886,0.8011560692616435,0.15602865321005951
SN 012,F02,85,1.6184319814033332,1.6206835428866668,0.0008665594346481405,1.6201338450097778,0.0007530977666089434,-4.8259553547620935e-05,-1.0681153110869701e-05,-8.049746831934551e-07,0.002886072796666639,-0.003230794270000059,0.0012188186691944032,-1.6977522111109403e-05,0.005415089923333838,-0.00442123412999984,0.002047017829963013,36.0,0.0015774797510184995,2.1982609264703035,56.0,0.017310678489226558,0.0002137548451149084,0.0008745235860001532,0.00010495232787414216,2,-3.20434593326091e-05,0.0015061955332178868,-0.00014477866064286282
SN 039,N01,163,2.876929219563333,2.8954413096083336,0.004976074092775211,2.8952230326317774,0.004700321597849322,-1.3825552845246415e-05,0.0016117858882225278,2.3506101487601653e-05,0.023536682126666708,-0.022504170736666662,0.006888779619385495,5.9204101583339625e-05,0.02174199422333345,-0.035207621256666766,0.010308146755893114,24.0,0.009869321187222188,2.4321951323475424,59.0,0.04901734374990652,0.0005373674601394052,0.003286827934666281,0.0032231430292652915,0,0.0016117858882225278,0.004700321597849322,-1.3825552845246415e-05
SN 049,N01,382,1.760551166666667,1.7622628333333332,0.0006561428108107589,1.7628324466666667,0.0005655331164852522,1.3778928571426103e-05,0.00014705333333320247,1.3952617079886084e-05,0.0017846666666665456,-0.001860933333333481,0.0007480701200267847,5.44722222226938e-07,0.0025495999999998187,-0.0034762000000001514,0.0012162079431419848,34.0,0.001034960784313676,1.8537276292565594,47.0,0.34612961380242246,0.00040001513773318823,0.0012131355555555778,0.00010723103166937839,0,0.00014705333333320247,0.0005655331164852522,1.3778928571426103e-05
SN 020,N01,272,3.02887903849,3.0504782358783333,0.0050134655363861975,3.0502219306080005,0.0005528502410825782,-3.1577518976206545e-05,-0.0006367153580004725,-6.717229999999281e-06,0.010167185463333617,-0.010211944579999965,0.002941635374107389,-1.0670555944443845e-05,0.013236490889999786,-0.009939066569999877,0.003190770517922308,7.0,0.009617796398095266,3.6309034360693464,46.0,0.8292632508440088,0.002006844332594967,0.009260186089333544,0.0035924324815607214,0,-0.0006367153580004725,0.0005528502410825782,-3.1577518976206545e-05
SN 018,F02,216,2.97814381917,2.98595708211,0.002660926712519009,2.9852982923697775,0.00131348185129538,8.218492786902865e-05,0.0008233303502223066,-2.077381143250898e-05,0.008978017170000463,-0.010054016113333564,0.0028930398415315723,-3.786087036111348e-05,0.009025828043334183,-0.015890757240000664,0.004208437322086491,28.0,0.004071326483095304,1.8826100087697637,52.0,0.41125859118539804,0.0006325690935603692,0.0033487616644443108,0.0012700999495930628,2,0.00246999105066692,0.00262696370259076,0.00024655478360708597
SN 038,N01,144,2.54828186035,2.5554986317933333,0.0019410922583109396,2.5543886820457775,0.001245040583646998,4.925773266666005e-05,0.0027600606275557382,-1.8281122231405593e-05,0.010054016113333564,-0.00920689900666627,0.00210319106974117,1.231299508333746e-05,0.012887318929998948,-0.011377207440000259,0.0031915391612791985,27.0,0.0026939392091358126,2.3869818219892682,42.0,0.40624310669172625,0.0005126645761948888,0.002194637722444437,0.0008995315449146469,0,0.0027600606275557382,0.001245040583646998,4.925773266666005e-05
SN 010,F02,53,2.6413129170733334,2.648381169635,0.00159098094391263,2.648639645045111,0.001846465129794575,-5.1017034678570355e-05,-0.0004663764117771585,-1.8550147713491673e-05,0.005690002440000175,-0.00631637572999999,0.0018350635843660278,4.93579441666799e-06,0.008633168536666957,-0.007907104493333428,0.002760774131824441,28.0,0.0025947661626190633,1.7992923455132488,51.0,0.3357989970912537,0.0002813955683435515,0.0012313334142226573,0.0007569922361753515,2,-0.0013991292353314755,0.00369293025958915,-0.00015305110403571106
SN 001,F01,19,0.0088421257333333,2.0138605117783337,1.0955725144652797,0.01250119872488886,0.00014106708505626773,3.007187447619282e-05,0.0001699381284444388,-0.01750805134944904,0.07410532633666689,-0.5484066009533333,0.08837938453364097,0.00010277126894444738,0.20004843075666653,-0.31147282917999997,0.045235415249903405,1.0,0.44561068216999944,19.34989527002616,1.0,0.9967484882611115,1.0570963264004112,2.4624281191611113,0.2847508263569506,1,0.0003398762568888776,0.0002116006275844016,6.014374895238564e-05
SN 054,N01,510,2.7274986267066668,2.740910975136667,0.005455011960633198,2.7406504991308887,0.0062707468635260916,0.0002355484735476262,0.0003557162824443516,1.2354154572999491e-05,0.015067036946666779,-0.015639750160000077,0.006815423492556262,-1.5731387666669446e-05,0.026926676433332908,-0.02734527588333302,0.00986465388350279,27.0,0.011564306565308635,2.564070017132512,52.0,0.22565420557971508,0.0008173391888041223,0.0033911810980007395,0.001266674065463335,0,0.0003557162824443516,0.0062707468635260916,0.0002355484735476262
SN 042,N01,255,2.8025721,2.80655185,0.0013593824141858747,2.807578331111111,0.0013313092955990636,2.3107976190458615e-05,0.0007318355555558931,3.9918732782370264e-05,0.00800169999999989,-0.004943866666666796,0.001690342159576724,-2.6272777777776776e-05,0.01031646666666619,-0.009441366666666617,0.0026800804717142927,30.0,0.002404852222222242,1.9694208149735606,47.0,0.21084786912645942,0.0005285352875312622,0.0018960399999996547,0.0003711695647785545,0,0.0007318355555558931,0.0013313092955990636,2.3107976190458615e-05
SN 031,F04,12,2.9233612060533334,2.9414712270083334,0.010041805600103223,2.9589097256113335,0.002146275771782982,0.0003353545779166704,0.002021162245333219,0.0001412068516804454,0.008066050210000064,-0.00694249471000008,0.0024539475244874623,1.838048299999858e-05,0.007888539633333025,-0.010653686523333317,0.0032619520799255105,11.0,0.005853155888181865,3.5102048784791138,10.0,0.9700850950109441,0.008489064749348655,0.028958875867556078,0.0022925126692558435,2,0.006063486735999657,0.004292551543565964,0.0010060637337500112
SN 003,F01,62,1.03956031799,1.0543360710133334,0.010009660714494962,1.0448988766131113,0.0028917578636922783,-0.0006392319997023848,-0.0043368826964444995,-0.00020494329696969552,0.0032385508233332416,-0.003804270426666978,0.001387931123407461,-1.0304980833301483e-06,0.003924878436667445,-0.003833643596667269,0.0015759389899855849,7.0,0.006252425056666773,6.825608598694443,5.0,0.9903483401351476,0.009028747316600944,0.02896475474066662,0.0015481671464708496,1,-0.008673765392888999,0.004337636795538417,-0.0012784639994047695
SN 012,F02,93,1.6184660593666669,1.6220739364616668,0.0010526860529110197,1.6221103413886666,0.0010309506318130993,2.980913440478857e-06,-0.0006594085686666418,-1.4410728264461646e-05,0.003167343136666556,-0.004759597776666569,0.0013838570670619227,-6.466971500002083e-06,0.005843226113333211,-0.005971527096666485,0.0022825185381857584,34.0,0.00176741656117647,2.1596549984821425,49.0,0.1375171981023423,0.00039560516045437786,0.0014440917966667133,0.0002502645803401898,2,-0.0019782257059999253,0.0020619012636261987,8.942740321436572e-06
SN 063,F05,1,2.5321418762200003,2.6292298634833333,0.0721819814256111,2.696036224364,0.0021554069322498714,0.00037059511455953226,0.0024521382659998814,0.0005695578492729788,0.1562319437666666,-0.009192911783332924,0.010319320478781114,-6.9242535123983815e-06,0.16542485554999953,-0.15637105306,0.015071245590935655,4.0,0.015635299683333437,8.998726273985355,1.0,0.9897840274310741,0.07066894581161119,0.15825817531999986,0.015069402590175541,3,0.009808553063999526,0.0053885173306246785,0.001482380458238129
SN 013,F02,99,2.47027943929,2.472141520181667,0.0006979619961285364,2.472004818384889,0.0006770485185909454,3.740673967858044e-05,0.001275261771778169,1.893477005509666e-05,0.0024330139166668374,-0.0026822408033329026,0.0009623899725144039,4.11139583341343e-07,0.0043528238933339125,-0.003832499183332949,0.0016150177956787064,34.0,0.0012906317616667065,2.3697984483892456,63.0,0.035459463654363484,0.00024197461531662493,0.0008546956380000026,8.136294142990942e-05,2,0.0038257853153345067,0.0013540970371818909,0.00011222021903574132
SN 044,N01,245,2.5889533666666664,2.5938103833333335,0.0018330669131970798,2.5938295133333336,0.0027050749863681244,6.532416666667405e-05,-0.0011356799999999723,-6.1349862258903655e-06,0.005838999999999928,-0.00812556666666664,0.0026223300706088746,-3.364138888888683e-05,0.011294800000000382,-0.010685466666666699,0.004391416538754236,37.0,0.0031842828828828997,2.003605029115199,64.0,-0.016825950499639,0.0002345873476330075,0.0011489533333328694,0.00038148546400237795,0,-0.0011356799999999723,0.0027050749863681244,6.532416666667405e-05
SN 017,F02,189,3.3108194986966666,3.3192882537833333,0.0024215963041246302,3.319154493542444,0.0012302638558826342,4.080817773831148e-06,-0.00032158745577692827,7.740787906339687e-06,0.008817291259999749,-0.014816792806666701,0.003215335021089418,3.387875027777894e-05,0.01804453531999961,-0.020451354983333392,0.005072335587922578,30.0,0.004339896308000106,2.1901661099182186,52.0,0.12492468336890311,0.0006101644487401182,0.0030114746086664645,0.0007465281551223323,2,-0.0009647623673307848,0.0024605277117652684,1.2242453321493444e-05
SN 045,N02,42,2.9907585,3.016041433333333,0.010570989705696972,3.02919934,0.004283218110195976,0.0005714866666666731,-0.004371006666667121,7.922176308539636e-05,0.006479133333333387,-0.008283733333333654,0.0029349619677632856,-6.275361111111785e-05,0.01047440000000055,-0.010563633333332323,0.0034626475075330778,16.0,0.006316866666666671,3.540437764761924,10.0,0.9616401010925881,0.008869054939713805,0.03418903555555586,0.0017745728322030982,0,-0.004371006666667121,0.004283218110195976,0.0005714866666666731
SN 042,N01,260,2.7707221666666664,2.77408255,0.0011927522141626007,2.7747170022222227,0.0007803534240489239,-2.4479642857128906e-05,0.00010319777777745287,7.669421487603636e-06,0.004632833333333419,-0.0028994333333334232,0.0013845115607678607,2.4020000000002372e-05,0.005819200000000357,-0.005382033333333425,0.002212719529340757,30.0,0.0020688022222223137,2.3859543501191784,42.0,0.33016967946526954,0.0005928177942435436,0.0020514933333335428,0.00020790315446450627,0,0.00010319777777745287,0.0007803534240489239,-2.4479642857128906e-05
SN 053,N01,472,3.11809565226,3.1218732198066665,0.0015609870141313938,3.121978759764,0.0013768278494588706,4.170190716666593e-05,0.00048751830933291274,1.1517653443470965e-06,0.005694580076666789,-0.0063557942700001036,0.002321820602286019,7.247924777775694e-06,0.009165445963333685,-0.008642323810000185,0.003941982945145461,35.0,0.0030692690894285565,1.7173948728933637,64.0,-0.0976783109208426,0.00039935456768545093,0.0018214077420002361,0.0003212999094893425,0,0.00048751830933291274,0.0013768278494588706,4.170190716666593e-05
SN 037,N01,123,1.9557622273733333,1.9587579727166666,0.0022406070248514875,1.9592187330439998,0.0010450224085941306,-0.00012555122376189544,-0.0011656528039998282,1.1165608402205417e-05,0.008772532146666956,-0.013909403483333138,0.0021302060099696505,-4.315906083333469e-06,0.01361262003666619,-0.013490549723333078,0.0029863525937859113,20.0,0.0033741442368333875,2.540374568561834,42.0,0.5491001300863027,0.000863008188108801,0.004153230455111068,0.0009229464242157743,0,-0.0011656528039998282,0.0010450224085941306,-0.00012555122376189544
SN 040,N01,176,3.08644282023,3.08901341756,0.0011562514010353194,3.0889910549571113,0.000944262574182614,3.57636950476113e-05,-0.0008804490837781564,-1.7541302148758887e-05,0.003136444093332802,-0.003569285073333095,0.0016070643031376093,1.1039310027771698e-05,0.006123097733333527,-0.005980682373333934,0.0027350306467374195,39.0,0.002019846337435836,1.5976216281003748,63.0,0.035203991823428336,0.0005017227353269588,0.0017849053273337745,0.0001760461041882725,0,-0.0008804490837781564,0.000944262574182614,3.57636950476113e-05
SN 028,F03,47,2.9878128051733333,3.0324377695700004,0.01960711316793572,3.0412223646353334,0.00790384761605554,-0.001666920979738102,-0.016099531385333155,-0.0003653387064462804,0.008307393393333307,-0.014026896159999858,0.0039818656071201495,2.6251475000005352e-05,0.013377888996667142,-0.007834370933333723,0.0031787479323051792,6.0,0.015999306572777778,12.63142822116187,3.0,0.9793321060833858,0.018582219998233774,0.053527662489333494,0.00397068306922671,3,-0.06439812554133262,0.01975961904013885,-0.006667683918952408
SN 053,N01,486,3.0918327331533333,3.1225982666,0.007484107373256959,3.123311716713556,0.018067843080388103,-0.0005230703807738014,-0.013290252686889215,-9.167253479338995e-05,0.04048436482666684,-0.027742767333333695,0.007368445209218648,-0.00013500637480555374,0.05401611327999989,-0.037025451660000375,0.009870351609427402,19.0,0.010453314530526302,7.039266393785633,56.0,0.5134536305253747,0.0010747503379806163,0.007277306450888865,0.005069006593516311,0,-0.013290252686889215,0.018067843080388103,-0.0005230703807738014
SN 045,N02,56,3.0077941666666663,3.127588266666667,0.09449499037584178,3.064294302222222,0.026638985667554967,0.005354082738095225,0.020712664444443973,-0.0003713685950413229,0.04955799999999977,-0.051646166666666105,0.013142716829360829,-0.00010620305555556117,0.028071333333333115,-0.03830596666666608,0.009902108924369761,5.0,0.07208877333333366,10.074768240787108,2.0,0.9903961575134046,0.09215221426164394,0.278087275555555,0.019992347650999713,0,0.020712664444443973,0.026638985667554967,0.005354082738095225
